session,trial,rat,RL,laggedRL,signalDuration,laggedsignalDuration,response,laggedResponse,hit,miss,cr,fa,incongHit,congHit
4.0,95.0,19.0,0.065,0.07100000000000001,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,96.0,19.0,0.033,0.065,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,97.0,19.0,0.032,0.033,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,98.0,19.0,0.02,0.032,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,99.0,19.0,0.029,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,100.0,19.0,0.041,0.029,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,101.0,19.0,0.036000000000000004,0.041,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,102.0,19.0,0.032,0.036000000000000004,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,103.0,19.0,0.022,0.032,0.5,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,104.0,19.0,0.1,0.022,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,105.0,19.0,0.037,0.1,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,106.0,19.0,0.033,0.037,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,107.0,19.0,0.10400000000000001,0.033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,108.0,19.0,0.088,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,109.0,19.0,0.101,0.088,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,110.0,19.0,0.049,0.101,0.5,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,111.0,19.0,0.022,0.049,0.025,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,112.0,19.0,0.02,0.022,0.0,0.025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,113.0,19.0,0.111,0.02,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,114.0,19.0,0.10200000000000001,0.111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,115.0,19.0,0.03,0.10200000000000001,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,116.0,19.0,0.033,0.03,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,117.0,19.0,0.161,0.033,0.05,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,118.0,19.0,0.027,0.161,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,119.0,19.0,0.109,0.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,120.0,19.0,0.116,0.109,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,121.0,19.0,0.028,0.116,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,122.0,19.0,0.041,0.028,0.05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,123.0,19.0,0.035,0.041,0.5,0.05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,124.0,19.0,0.029,0.035,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,125.0,19.0,0.088,0.029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,126.0,19.0,0.03,0.088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,127.0,19.0,0.025,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,128.0,19.0,0.026000000000000002,0.025,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,129.0,19.0,0.122,0.026000000000000002,0.05,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,130.0,19.0,0.022,0.122,0.5,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,131.0,19.0,0.225,0.022,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,132.0,19.0,0.024,0.225,0.025,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,133.0,19.0,0.029,0.024,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,134.0,19.0,0.033,0.029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,135.0,19.0,0.061,0.033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,136.0,19.0,0.113,0.061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,137.0,19.0,0.031,0.113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,138.0,19.0,0.09,0.031,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,141.0,19.0,0.097,0.038,0.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,142.0,19.0,0.094,0.097,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,143.0,19.0,0.033,0.094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,144.0,19.0,0.088,0.033,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,145.0,19.0,0.024,0.088,0.05,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,146.0,19.0,0.035,0.024,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,147.0,19.0,0.065,0.035,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,148.0,19.0,0.032,0.065,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,149.0,19.0,0.029,0.032,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,150.0,19.0,0.063,0.029,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,151.0,19.0,0.03,0.063,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,152.0,19.0,0.145,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,153.0,19.0,0.09,0.145,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,156.0,19.0,0.028,0.03,0.025,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,157.0,19.0,0.254,0.028,0.025,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,158.0,19.0,0.035,0.254,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,159.0,19.0,0.033,0.035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,160.0,19.0,0.065,0.033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,161.0,19.0,0.036000000000000004,0.065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,162.0,19.0,0.032,0.036000000000000004,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,163.0,19.0,0.047,0.032,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,164.0,19.0,0.097,0.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,165.0,19.0,0.08,0.097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,166.0,19.0,0.126,0.08,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,167.0,19.0,0.063,0.126,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,168.0,19.0,0.07200000000000001,0.063,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,169.0,19.0,0.067,0.07200000000000001,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,170.0,19.0,0.026000000000000002,0.067,0.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,171.0,19.0,0.027,0.026000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,172.0,19.0,0.023,0.027,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,173.0,19.0,0.028,0.023,0.05,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,174.0,19.0,0.033,0.028,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,175.0,19.0,0.022,0.033,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,176.0,19.0,0.107,0.022,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,177.0,19.0,0.077,0.107,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,178.0,19.0,0.03,0.077,0.025,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,179.0,19.0,0.024,0.03,0.05,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,180.0,19.0,0.17500000000000002,0.024,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,181.0,19.0,0.062,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,182.0,19.0,0.035,0.062,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,183.0,19.0,0.034,0.035,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,184.0,19.0,0.033,0.034,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,185.0,19.0,0.12,0.033,0.025,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,186.0,19.0,0.027,0.12,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,187.0,19.0,0.036000000000000004,0.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,188.0,19.0,0.088,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,189.0,19.0,0.081,0.088,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,190.0,19.0,0.035,0.081,0.05,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,191.0,19.0,0.20400000000000001,0.035,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,192.0,19.0,0.023,0.20400000000000001,0.025,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,193.0,19.0,0.04,0.023,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,194.0,19.0,0.025,0.04,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,195.0,19.0,0.025,0.025,0.0,0.05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,196.0,19.0,0.025,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,197.0,19.0,0.023,0.025,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,198.0,19.0,0.034,0.023,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4.0,199.0,19.0,0.024,0.034,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,200.0,19.0,0.035,0.024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,201.0,19.0,0.029,0.035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,202.0,19.0,0.091,0.029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,203.0,19.0,0.06,0.091,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,2.0,13.0,0.136,0.126,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,3.0,13.0,0.023,0.136,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,4.0,13.0,0.04,0.023,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,5.0,13.0,0.023,0.04,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,6.0,13.0,0.16,0.023,0.025,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,9.0,13.0,0.027,0.024,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,10.0,13.0,0.028,0.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,11.0,13.0,0.091,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,12.0,13.0,0.068,0.091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,13.0,13.0,0.132,0.068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,14.0,13.0,0.065,0.132,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,15.0,13.0,0.024,0.065,0.025,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,16.0,13.0,0.047,0.024,0.05,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,17.0,13.0,0.057,0.047,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,18.0,13.0,0.03,0.057,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,19.0,13.0,0.03,0.03,0.5,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,20.0,13.0,0.05,0.03,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,21.0,13.0,0.028,0.05,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,22.0,13.0,0.121,0.028,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,23.0,13.0,0.025,0.121,0.05,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,24.0,13.0,0.04,0.025,0.05,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,25.0,13.0,0.031,0.04,0.5,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,26.0,13.0,0.031,0.031,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,27.0,13.0,0.024,0.031,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,28.0,13.0,0.116,0.024,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,29.0,13.0,0.024,0.116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,30.0,13.0,0.066,0.024,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,31.0,13.0,0.026000000000000002,0.066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,32.0,13.0,0.08600000000000001,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,33.0,13.0,0.073,0.08600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,34.0,13.0,0.111,0.073,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,35.0,13.0,0.17,0.111,0.5,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,38.0,13.0,0.035,0.065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,39.0,13.0,0.026000000000000002,0.035,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,40.0,13.0,0.08,0.026000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,41.0,13.0,0.038,0.08,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,42.0,13.0,0.063,0.038,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,43.0,13.0,0.025,0.063,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,44.0,13.0,0.149,0.025,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,45.0,13.0,0.051000000000000004,0.149,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,46.0,13.0,0.026000000000000002,0.051000000000000004,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,47.0,13.0,0.065,0.026000000000000002,0.05,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,48.0,13.0,0.099,0.065,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,49.0,13.0,0.062,0.099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,50.0,13.0,0.025,0.062,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,51.0,13.0,0.054,0.025,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,52.0,13.0,0.026000000000000002,0.054,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,53.0,13.0,0.03,0.026000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,54.0,13.0,0.026000000000000002,0.03,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,55.0,13.0,0.163,0.026000000000000002,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,56.0,13.0,0.156,0.163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,57.0,13.0,0.028,0.156,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,58.0,13.0,0.027,0.028,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,59.0,13.0,0.079,0.027,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,60.0,13.0,0.035,0.079,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,61.0,13.0,0.065,0.035,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,62.0,13.0,0.027,0.065,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,63.0,13.0,0.026000000000000002,0.027,0.5,0.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,64.0,13.0,0.095,0.026000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,65.0,13.0,0.027,0.095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,66.0,13.0,0.127,0.027,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,67.0,13.0,0.025,0.127,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,68.0,13.0,0.027,0.025,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,69.0,13.0,0.047,0.027,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,70.0,13.0,0.057,0.047,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,71.0,13.0,0.359,0.057,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,72.0,13.0,0.099,0.359,0.05,0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,73.0,13.0,0.066,0.099,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,74.0,13.0,0.031,0.066,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,77.0,13.0,0.129,0.113,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,78.0,13.0,0.065,0.129,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,79.0,13.0,0.025,0.065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,80.0,13.0,0.075,0.025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,81.0,13.0,0.077,0.075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,82.0,13.0,0.025,0.077,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,83.0,13.0,0.024,0.025,0.025,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,84.0,13.0,0.029,0.024,0.5,0.025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,85.0,13.0,0.085,0.029,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,86.0,13.0,0.033,0.085,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,87.0,13.0,0.084,0.033,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,88.0,13.0,0.131,0.084,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,89.0,13.0,0.138,0.131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,90.0,13.0,0.033,0.138,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,91.0,13.0,0.045,0.033,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,92.0,13.0,0.184,0.045,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,93.0,13.0,0.203,0.184,0.025,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,94.0,13.0,0.028,0.203,0.0,0.025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,95.0,13.0,0.026000000000000002,0.028,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,96.0,13.0,0.026000000000000002,0.026000000000000002,0.025,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,97.0,13.0,0.038,0.026000000000000002,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,98.0,13.0,0.034,0.038,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,99.0,13.0,0.12,0.034,0.05,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,100.0,13.0,0.317,0.12,0.5,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,101.0,13.0,0.244,0.317,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,102.0,13.0,0.244,0.244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,103.0,13.0,0.162,0.244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,104.0,13.0,0.036000000000000004,0.162,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,105.0,13.0,0.117,0.036000000000000004,0.05,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,106.0,13.0,0.029,0.117,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,109.0,13.0,0.026000000000000002,0.122,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,110.0,13.0,0.032,0.026000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,111.0,13.0,0.026000000000000002,0.032,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,112.0,13.0,0.075,0.026000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,113.0,13.0,0.026000000000000002,0.075,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,114.0,13.0,0.032,0.026000000000000002,0.05,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,115.0,13.0,0.051000000000000004,0.032,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,116.0,13.0,0.059000000000000004,0.051000000000000004,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,117.0,13.0,0.026000000000000002,0.059000000000000004,0.5,0.025,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,118.0,13.0,0.046,0.026000000000000002,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,119.0,13.0,0.074,0.046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,120.0,13.0,0.068,0.074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,123.0,13.0,0.088,0.024,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,124.0,13.0,0.246,0.088,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,125.0,13.0,0.1,0.246,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,126.0,13.0,0.049,0.1,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,127.0,13.0,0.025,0.049,0.025,0.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,128.0,13.0,0.183,0.025,0.0,0.025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,129.0,13.0,0.026000000000000002,0.183,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,130.0,13.0,0.213,0.026000000000000002,0.025,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,133.0,13.0,0.091,0.127,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,134.0,13.0,0.146,0.091,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,135.0,13.0,0.054,0.146,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
